time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-15T11:33:39.110Z,19.31999969,-155.2193298,2.119999886,1.71000004,md,35,77,,0.140000001,hv,hv72181446,2020-10-15T11:36:52.390Z,earthquake,0.28,0.689999998,0.230000004,9,automatic,hv,hv
2020-10-15T11:23:19.884Z,64.9259,-151.2936,7.1,1.1,ml,,,,0.65,ak,ak020da501dg,2020-10-15T11:43:26.642Z,earthquake,,0.5,,,automatic,ak,ak
2020-10-15T11:17:53.620Z,38.7898331,-122.7356644,-0.84,0.66,md,8,104,0.006638,0.04,nc,nc73471086,2020-10-15T12:20:06.208Z,earthquake,0.23,0.81,0.46,2,automatic,nc,nc
2020-10-15T11:15:41.430Z,36.0865,-117.8561667,1.83,0.69,ml,24,82,0.03103,0.12,ci,ci39663744,2020-10-15T18:31:09.393Z,earthquake,0.16,0.17,0.355,11,reviewed,ci,ci
2020-10-15T11:15:04.980Z,36.1566667,-118.1781667,0.75,0.97,ml,12,99,0.2646,0.23,ci,ci39663736,2020-10-15T15:10:02.147Z,earthquake,0.42,1.75,0.133,10,reviewed,ci,ci
2020-10-15T11:11:28.245Z,64.7574,-148.931,12.4,1.4,ml,,,,0.89,ak,ak020da4xhf9,2020-10-15T11:26:44.314Z,earthquake,,0.3,,,automatic,ak,ak
2020-10-15T11:00:51.000Z,34.0168333,-117.1976667,11.12,0.78,ml,49,50,0.0723,0.14,ci,ci39663728,2020-10-15T18:24:35.387Z,earthquake,0.13,0.24,0.145,16,reviewed,ci,ci
2020-10-15T10:58:53.800Z,46.858,-121.7533333,0.98,0.27,ml,11,93,0.01931,0.08,uw,uw61683012,2020-10-15T18:44:09.440Z,earthquake,0.31,0.41,0.143310907,4,reviewed,uw,uw
2020-10-15T10:57:43.350Z,46.86366667,-121.7556667,1.41,-0.23,md,10,139,0.01756,0.07,uw,uw61683007,2020-10-15T18:40:38.420Z,earthquake,0.36,0.38,0.205517617,10,reviewed,uw,uw
2020-10-15T10:51:55.000Z,44.295,-115.1986667,14.96,1.6,ml,8,106,0.25,0.28,mb,mb80470169,2020-10-15T14:28:35.290Z,earthquake,0.66,1.34,0.185,8,reviewed,mb,mb
2020-10-15T10:46:47.860Z,33.495,-116.7856667,7.57,0.73,ml,47,31,0.02123,0.18,ci,ci39663720,2020-10-17T00:50:43.060Z,earthquake,0.15,0.46,0.114,20,reviewed,ci,ci
2020-10-15T10:46:37.580Z,19.20816612,-155.394165,30.10000038,1.98000002,md,45,157,,0.119999997,hv,hv72181391,2020-10-15T10:49:49.700Z,earthquake,0.61,0.910000026,1.36000001,18,automatic,hv,hv
2020-10-15T10:41:55.220Z,37.5915,-119.0111667,1.55,0.33,md,19,218,0.02272,0.03,nc,nc73471081,2020-10-15T16:49:04.952Z,earthquake,0.32,0.43,0.225,15,reviewed,nc,nc
2020-10-15T10:38:24.818Z,60.346,-152.1202,87.6,2,ml,,,,0.51,ak,ak020da4hu6u,2020-10-15T10:45:09.338Z,earthquake,,0.5,,,automatic,ak,ak
2020-10-15T10:36:34.409Z,61.5498,-149.8103,34.2,1.4,ml,,,,0.58,ak,ak020da4hf70,2020-10-15T10:45:09.206Z,earthquake,,0.2,,,automatic,ak,ak
2020-10-15T10:34:12.977Z,-3.2484,100.3297,25.38,4.9,mb,,130,2.843,0.77,us,us6000c8hl,2020-10-15T10:51:00.040Z,earthquake,9.5,6.1,0.106,28,reviewed,us,us
2020-10-15T10:33:05.250Z,38.0187,-118.1055,11.6,0.6,ml,10,102.43,0.025,0.17,nn,nn00778815,2020-10-15T10:36:58.656Z,earthquake,,13.8,,,automatic,nn,nn
2020-10-15T10:29:11.700Z,38.8095016,-122.8264999,2.46,0.78,md,14,68,0.002186,0.03,nc,nc73471076,2020-10-15T10:56:04.667Z,earthquake,0.31,0.68,0.14,2,automatic,nc,nc
2020-10-15T10:26:35.392Z,68.6957,-146.4897,0,1.8,ml,,,,1.34,ak,ak020da4fa43,2020-10-15T10:40:07.973Z,earthquake,,0.5,,,automatic,ak,ak
2020-10-15T10:21:04.600Z,38.7728348,-122.7323303,1.58,0.58,md,8,170,0.01094,0.05,nc,nc73471071,2020-10-15T10:45:07.600Z,earthquake,1.78,1.15,,1,automatic,nc,nc
2020-10-15T10:20:40.960Z,38.784668,-122.7350006,1.8,0.9,md,8,150,0.02437,0.03,nc,nc73471066,2020-10-15T11:30:05.894Z,earthquake,0.45,1.11,,1,automatic,nc,nc
2020-10-15T10:06:43.267Z,59.4494,-153.2329,89.9,1.5,ml,,,,0.23,ak,ak020da4b0ee,2020-10-15T10:10:14.292Z,earthquake,,0.5,,,automatic,ak,ak
2020-10-15T10:01:57.450Z,33.2348333,-116.7691667,11.73,1.2,ml,38,29,0.008797,0.2,ci,ci39663712,2020-10-15T15:10:13.369Z,earthquake,0.24,0.57,0.193,26,reviewed,ci,ci
2020-10-15T09:56:05.562Z,56.271,-148.8357,19.07,3.7,ml,,197,2.548,1.02,us,us6000c8hd,2020-10-16T13:09:23.390Z,earthquake,8.6,9.5,0.046,62,reviewed,us,us
2020-10-15T09:48:20.550Z,53.8605,-166.4588333,4.9,-0.05,ml,8,191,,0.15,av,av91009678,2020-10-16T19:24:04.870Z,earthquake,1.23,0.49,0.126627481,8,reviewed,av,av
2020-10-15T09:47:03.980Z,38.8208351,-122.7908325,2.35,0.55,md,8,116,0.01331,0.02,nc,nc73471056,2020-10-15T11:04:04.719Z,earthquake,0.56,1.67,,1,automatic,nc,nc
2020-10-15T09:41:15.328Z,-3.2272,100.3277,10,5.2,mww,,46,2.853,1.16,us,us6000c8hc,2020-10-16T22:16:19.265Z,earthquake,7.1,1.8,0.065,23,reviewed,us,us
2020-10-15T09:31:22.050Z,35.8236667,-117.6495,6.93,0.4,ml,8,113,0.04299,0.09,ci,ci39663704,2020-10-15T15:10:28.370Z,earthquake,0.47,0.99,0.085,7,reviewed,ci,ci
2020-10-15T09:26:28.720Z,37.4811667,-118.831,-0.63,0.75,md,20,247,0.1087,0.03,nc,nc73471046,2020-10-15T17:19:06.148Z,earthquake,0.51,0.81,0.123,15,reviewed,nc,nc
2020-10-15T09:23:13.684Z,58.5024,-137.1909,0,1.5,ml,,,,0.94,ak,ak020da3t5oo,2020-10-15T10:01:03.037Z,earthquake,,0.8,,,automatic,ak,ak
2020-10-15T09:16:20.817Z,60.3583,-152.9474,120.3,1.4,ml,,,,0.74,ak,ak020da3ro89,2020-10-15T09:27:19.055Z,earthquake,,0.7,,,automatic,ak,ak
2020-10-15T09:11:13.360Z,18.0356,-66.798,15,2.42,md,17,118,0.1013,0.19,pr,pr2020289004,2020-10-15T09:25:38.960Z,earthquake,0.36,0.56,0.26,8,reviewed,pr,pr
2020-10-15T09:04:35.524Z,39.199,-119.5995,6.2,1.6,ml,35,66.15,0.103,0.1714,nn,nn00778810,2020-10-16T02:25:53.511Z,earthquake,,0.9,0.39,14,reviewed,nn,nn
2020-10-15T09:03:25.150Z,38.7736664,-122.7425003,0.93,0.9,md,8,76,0.01057,0.02,nc,nc73471041,2020-10-15T10:14:04.395Z,earthquake,0.33,0.69,,1,automatic,nc,nc
2020-10-15T08:56:45.560Z,19.43033333,-155.388,8.82,2.4,md,53,73,,0.12,hv,hv72181236,2020-10-16T12:55:34.040Z,earthquake,0.3,0.49,0.145230394,25,reviewed,hv,hv
2020-10-15T08:51:35.946Z,7.2276,126.3166,10,4.6,mb,,39,0.748,0.69,us,us6000c8h6,2020-10-16T12:47:23.040Z,earthquake,6.5,1.9,0.077,50,reviewed,us,us
2020-10-15T08:49:29.044Z,63.5525,-149.6069,99.7,1.8,ml,,,,0.69,ak,ak020da3dbvd,2020-10-15T09:19:27.764Z,earthquake,,0.6,,,automatic,ak,ak
2020-10-15T08:48:19.100Z,39.1646652,-123.5764999,0.5,1.49,md,9,136,0.05809,0.06,nc,nc73471036,2020-10-15T09:49:06.232Z,earthquake,0.45,2.58,0.04,8,automatic,nc,nc
2020-10-15T08:48:11.774Z,62.6883,-148.8136,47.5,1.5,ml,,,,0.87,ak,ak020da3d2vt,2020-10-15T09:19:27.629Z,earthquake,,0.5,,,automatic,ak,ak
2020-10-15T08:45:44.050Z,46.23766667,-122.4555,8.42,0.41,ml,9,162,0.08327,0.11,uw,uw61682997,2020-10-15T18:27:34.210Z,earthquake,0.52,0.96,0.05360244,6,reviewed,uw,uw
2020-10-15T08:30:11.150Z,38.7683334,-122.7373352,1.02,0.91,md,9,112,0.01185,0.02,nc,nc73471026,2020-10-15T08:44:04.803Z,earthquake,0.76,1.19,,1,automatic,nc,nc
2020-10-15T08:27:24.410Z,44.3463333,-115.173,9.29,1.97,ml,10,70,0.301,0.2,mb,mb80470149,2020-10-15T14:33:45.610Z,earthquake,0.5,1.21,0.412,9,reviewed,mb,mb
2020-10-15T08:25:45.300Z,38.1535,-117.9735,1,0.4,ml,13,107.66,0.018,0.06,nn,nn00778808,2020-10-15T09:05:18.663Z,earthquake,,0.8,,,automatic,nn,nn
2020-10-15T08:15:55.327Z,40.0858,-119.7232,15.2,0.9,ml,5,149.85,0.085,0.0547,nn,nn00778900,2020-10-16T02:26:25.255Z,earthquake,,3,0.67,3,reviewed,nn,nn
2020-10-15T07:59:24.670Z,34.3336667,-116.8593333,1.86,1.77,ml,52,40,0.03001,0.16,ci,ci39663696,2020-10-15T15:11:03.650Z,earthquake,0.19,0.35,0.183,27,reviewed,ci,ci
2020-10-15T07:59:18.730Z,44.5311667,-115.239,6.26,1.75,ml,11,82,0.442,0.2,mb,mb80470134,2020-10-15T14:37:51.470Z,earthquake,0.58,1.9,0.198,7,reviewed,mb,mb
2020-10-15T07:55:08.640Z,37.8846664,-122.2208328,6.52,1.04,md,12,82,0.0144,0.02,nc,nc73471011,2020-10-15T08:50:04.838Z,earthquake,0.29,0.37,0.11,9,automatic,nc,nc
2020-10-15T07:54:27.320Z,17.9013,-67.1193,12,2.72,md,19,254,0.1014,0.15,pr,pr2020289003,2020-10-15T18:26:13.513Z,earthquake,0.68,0.41,0.34,7,reviewed,pr,pr
2020-10-15T07:51:00.170Z,33.6503333,-87.9511667,0.07,2.55,md,13,77,0.461,0.21,se,se60115223,2020-10-16T10:37:58.040Z,earthquake,0.38,1.89,0.076,11,reviewed,se,se
2020-10-15T07:47:41.510Z,38.1933,-117.7458,12.7,1,ml,14,100.1,0.031,0.03,nn,nn00778805,2020-10-15T08:26:58.587Z,earthquake,,1.3,,,automatic,nn,nn
2020-10-15T07:43:41.700Z,38.1495,-117.9535,12.7,1,ml,11,118.93,0.013,0.1,nn,nn00778803,2020-10-15T07:48:38.057Z,earthquake,,1.1,,,automatic,nn,nn
2020-10-15T07:42:40.960Z,59.4353,-152.6041,69.9,1.4,ml,,,,0.42,ak,ak020da2qf6o,2020-10-15T07:46:06.077Z,earthquake,,0.4,,,automatic,ak,ak
2020-10-15T07:38:00.920Z,38.1383,-118.017,0,1,ml,11,123.43,0.038,0.14,nn,nn00778801,2020-10-15T07:44:58.803Z,earthquake,,5.3,,,automatic,nn,nn
2020-10-15T07:31:19.655Z,68.4203,-146.7407,0,1.3,ml,,,,1.15,ak,ak020da2o0nx,2020-10-15T07:37:24.996Z,earthquake,,0.4,,,automatic,ak,ak
2020-10-15T07:18:35.650Z,58.271,-154.991,2.8,-0.48,ml,6,173,,0.08,av,av91009673,2020-10-16T19:18:21.870Z,earthquake,0.72,1.23,0.303333533,6,reviewed,av,av
2020-10-15T07:00:19.348Z,-31.415,-177.7361,10,5.1,mb,,75,6.947,0.95,us,us6000c8g3,2020-10-15T07:21:01.040Z,earthquake,10.5,1.8,0.055,107,reviewed,us,us
2020-10-15T06:57:31.690Z,46.85783333,-121.756,1.32,0.18,ml,12,83,0.02082,0.07,uw,uw61682967,2020-10-15T18:24:38.340Z,earthquake,0.27,0.46,0.072973446,3,reviewed,uw,uw
2020-10-15T06:52:00.240Z,46.85466667,-121.7548333,1.18,1.41,ml,22,43,0.02237,0.08,uw,uw61682962,2020-10-15T17:56:25.560Z,earthquake,0.18,0.46,0.218133634,9,reviewed,uw,uw
2020-10-15T06:51:38.370Z,17.9441,-66.9855,6,1.8,md,12,221,0.064,0.1,pr,pr2020289002,2020-10-15T07:08:37.871Z,earthquake,0.59,0.31,0.06,5,reviewed,pr,pr
2020-10-15T06:40:54.690Z,40.7911667,-111.993,1.43,0.58,md,10,152,0.02972,0.08,uu,uu60414512,2020-10-15T17:09:04.980Z,earthquake,0.3,1.4,0.154,5,reviewed,uu,uu
2020-10-15T06:39:38.420Z,37.6115,-118.8903333,7.57,0.29,md,15,112,0.01764,0.1,nc,nc73470991,2020-10-15T15:54:33.761Z,earthquake,0.46,0.81,0.194,13,reviewed,nc,nc
2020-10-15T06:39:33.540Z,38.8056679,-122.8133316,2.84,0.78,md,12,61,0.01279,0.01,nc,nc73470986,2020-10-15T07:56:05.352Z,earthquake,0.33,0.84,0.14,2,automatic,nc,nc
2020-10-15T06:38:15.165Z,39.6651,-119.932,6.8,-0.5,ml,5,100.25,0.062,0.0566,nn,nn00778895,2020-10-16T02:26:23.651Z,earthquake,,3.6,0,1,reviewed,nn,nn
2020-10-15T06:32:35.240Z,35.8701667,-117.6956667,6.41,0.42,ml,9,86,0.08332,0.07,ci,ci39663688,2020-10-15T15:10:59.035Z,earthquake,0.22,0.77,0.135,4,reviewed,ci,ci
2020-10-15T06:31:07.560Z,17.8626,-66.8375,7,2.49,md,16,245,0.12,0.16,pr,pr2020289001,2020-10-15T06:44:44.432Z,earthquake,0.54,0.31,0.11,7,reviewed,pr,pr
2020-10-15T06:23:02.370Z,37.6113333,-118.8921667,7.57,0.25,md,12,112,0.017,0.09,nc,nc73470976,2020-10-15T16:53:04.981Z,earthquake,0.46,0.81,0.136,11,reviewed,nc,nc
2020-10-15T06:09:22.572Z,39.6637,-119.9405,7.4,0.1,ml,5,106.45,0.059,0.1427,nn,nn00778892,2020-10-16T02:26:22.064Z,earthquake,,4.2,0.6,4,reviewed,nn,nn
2020-10-15T06:07:13.175Z,39.6757,-119.9291,4,0.8,ml,13,77.02,0.073,0.1453,nn,nn00778891,2020-10-16T02:26:20.090Z,earthquake,,2.7,0.32,8,reviewed,nn,nn
2020-10-15T06:05:39.154Z,39.6759,-119.9225,6.2,1.7,ml,23,75.85,0.075,0.1454,nn,nn00778797,2020-10-16T02:25:48.491Z,earthquake,,1.1,0.17,10,reviewed,nn,nn
2020-10-15T05:59:31.900Z,39.7053333,-110.7238333,-1.58,1.5,md,7,144,0.02879,0.08,uu,uu60414507,2020-10-15T13:11:02.700Z,earthquake,0.6,0.33,0.068,7,reviewed,uu,uu
2020-10-15T05:56:30.000Z,35.79666667,-96.65516667,7.21,1.41,ml,43,52,0.12867475,0.19,ok,ok2020ugqq,2020-10-16T17:04:59.883Z,earthquake,,0.4,0.29,4,reviewed,ok,ok
2020-10-15T05:55:41.340Z,38.8370018,-122.7916641,1.65,0.56,md,7,120,0.001743,0.01,nc,nc73470966,2020-10-15T07:06:05.090Z,earthquake,0.79,1.07,,1,automatic,nc,nc
2020-10-15T05:54:55.590Z,34.1998333,-117.0881667,2.18,1,ml,29,95,0.0935,0.15,ci,ci39663680,2020-10-15T15:11:33.381Z,earthquake,0.24,0.52,0.119,26,reviewed,ci,ci
2020-10-15T05:54:10.440Z,35.838,-117.6295,10.58,0.63,ml,18,103,0.03419,0.11,ci,ci39663672,2020-10-15T17:51:37.399Z,earthquake,0.19,0.33,0.26,7,reviewed,ci,ci
2020-10-15T05:38:33.348Z,63.2671,-150.9929,0,1.5,ml,,,,1.32,ak,ak020da1ioit,2020-10-15T05:50:52.990Z,earthquake,,0.3,,,automatic,ak,ak
2020-10-15T05:36:48.330Z,35.5993333,-118.3883333,6.21,0.84,ml,7,169,0.09424,0.08,ci,ci39663664,2020-10-15T18:46:39.134Z,earthquake,0.38,0.72,0.085,4,reviewed,ci,ci
2020-10-15T05:36:32.980Z,35.0863333,-117.1491667,3.31,1.38,ml,23,86,0.1439,0.14,ci,ci37457989,2020-10-15T17:58:55.451Z,earthquake,0.17,0.85,0.143,10,reviewed,ci,ci
2020-10-15T05:36:23.270Z,40.7116667,-112.0543333,9.84,1.69,ml,28,43,0.02073,0.12,uu,uu60414502,2020-10-15T21:40:38.040Z,earthquake,0.24,0.42,0.203,7,reviewed,uu,uu
2020-10-15T05:35:52.740Z,33.0666667,-115.5741667,4.36,1.6,ml,45,40,0.02907,0.24,ci,ci39663656,2020-10-15T17:37:12.322Z,earthquake,0.21,0.4,0.195,19,reviewed,ci,ci
2020-10-15T05:33:00.702Z,39.6675,-119.935,6.6,-0.1,ml,4,114.62,0.064,0.0246,nn,nn00778888,2020-10-16T02:26:17.645Z,earthquake,,6.1,0.61,2,reviewed,nn,nn
2020-10-15T05:31:59.544Z,39.6751,-119.9288,4.8,0.5,ml,7,77,0.072,0.108,nn,nn00778887,2020-10-16T02:26:16.118Z,earthquake,,2.9,0.4,5,reviewed,nn,nn
2020-10-15T05:21:24.770Z,46.19716667,-122.186,0.46,0.49,ml,12,81,0.003054,0.12,uw,uw61682952,2020-10-15T17:19:26.670Z,earthquake,0.51,0.23,0.448110493,9,reviewed,uw,uw
2020-10-15T05:20:55.130Z,35.7955,-96.65566667,6.94,0.9,ml,23,102,0.130474397,0.2,ok,ok2020ugpm,2020-10-16T19:16:51.534Z,earthquake,,0.7,0.14,5,reviewed,ok,ok
2020-10-15T05:17:59.371Z,62.1133,-148.8881,20.4,0.8,ml,,,,0.35,ak,ak020da1e8hk,2020-10-15T05:41:31.557Z,earthquake,,1.4,,,automatic,ak,ak
2020-10-15T05:15:31.673Z,39.6753,-119.9255,4.4,0.8,ml,14,76.01,0.073,0.1096,nn,nn00778882,2020-10-16T02:26:14.430Z,earthquake,,2,0.31,8,reviewed,nn,nn
2020-10-15T04:59:52.806Z,3.9133,95.7759,47.81,4.9,mb,,165,1.752,0.92,us,us6000c8fj,2020-10-15T05:13:13.040Z,earthquake,8.8,3.3,0.106,28,reviewed,us,us
2020-10-15T04:55:07.280Z,33.1105,-116.086,4.95,0.88,ml,38,47,0.08218,0.18,ci,ci39663640,2020-10-15T17:24:30.247Z,earthquake,0.18,0.6,0.16,14,reviewed,ci,ci
2020-10-15T04:52:47.042Z,59.9516,-139.3623,0,1.6,ml,,,,1,ak,ak020da10a00,2020-10-15T16:46:57.847Z,ice quake,,0.4,,,automatic,ak,ak
2020-10-15T04:52:16.769Z,39.5859,-120.6583,10.9,1.1,ml,15,131.71,0.251,0.1916,nn,nn00778796,2020-10-16T02:25:44.183Z,earthquake,,1.9,0.37,6,reviewed,nn,nn
2020-10-15T04:48:00.130Z,33.1111667,-116.0905,5.39,2.01,ml,84,33,0.07867,0.2,ci,ci39663632,2020-10-15T17:15:04.380Z,earthquake,0.12,0.44,0.209,22,reviewed,ci,ci
2020-10-15T04:44:34.320Z,38.1662,-117.8763,6.9,1.3,ml,14,139.83,0.025,0.1,nn,nn00778793,2020-10-15T04:54:18.307Z,earthquake,,0.5,,,automatic,nn,nn
2020-10-15T04:43:25.767Z,60.0518,-152.029,55.8,2.8,ml,,,,0.51,ak,ak020da0yatg,2020-10-15T16:22:48.006Z,earthquake,,0.4,,,automatic,ak,ak
2020-10-15T04:41:51.400Z,44.7701667,-111.0973333,8.48,0.55,md,14,96,0.02681,0.2,uu,uu60414492,2020-10-15T17:12:47.820Z,earthquake,0.53,1.03,0.307,9,reviewed,uu,uu
2020-10-15T04:38:48.772Z,61.5708,-151.5867,75,1.9,ml,,,,0.57,ak,ak020da0xa38,2020-10-15T04:52:25.062Z,earthquake,,0.5,,,automatic,ak,ak
2020-10-15T04:29:31.631Z,31.7335,-104.0962,5,3,ml,,61,0.208,0.29,us,us6000c8f9,2020-10-15T04:47:13.040Z,earthquake,0.6,1.7,0.043,70,reviewed,us,us
2020-10-15T04:26:12.686Z,-7.5864,128.0638,152.66,4.5,mb,,55,3.229,1.4,us,us6000c8fa,2020-10-15T04:40:40.040Z,earthquake,7.8,8.4,0.121,20,reviewed,us,us
2020-10-15T04:25:32.415Z,61.0475,-148.2771,20.1,1.6,ml,,,,1.22,ak,ak020da0ugjd,2020-10-15T04:32:11.360Z,earthquake,,0.6,,,automatic,ak,ak
2020-10-15T04:16:20.109Z,35.79483333,-96.659,6.51,0.94,ml,31,61,0.13137422,0.14,ok,ok2020ugni,2020-10-16T18:24:41.671Z,earthquake,,0.4,0.28,7,reviewed,ok,ok
2020-10-15T04:12:49.640Z,52.38216667,-174.0451667,14.37,0.91,ml,8,262,,0.18,av,av91009658,2020-10-16T18:47:56.390Z,earthquake,1.14,0.85,0.348962121,8,reviewed,av,av
2020-10-15T04:04:45.570Z,36.4721667,-81.0876667,2.71,-0.56,md,4,140,0.008551,0.04,se,se60312297,2020-10-15T14:49:44.900Z,earthquake,0.39,0.64,0.007,4,reviewed,se,se
2020-10-15T04:03:23.960Z,44.2891667,-115.111,5.88,1.82,ml,9,66,0.294,0.16,mb,mb80470329,2020-10-15T20:32:15.520Z,earthquake,0.43,1.59,0.155,10,reviewed,mb,mb
2020-10-15T03:59:25.550Z,36.96566667,-99.39883333,7.18,1.59,ml,23,194,0.108878634,0.17,ok,ok2020ugmu,2020-10-16T16:37:29.052Z,earthquake,,0.7,0.1,5,reviewed,ok,ok
2020-10-15T03:58:15.720Z,37.4888333,-118.8511667,1.27,0.59,md,11,318,0.1025,0.03,nc,nc73470951,2020-10-15T16:02:05.650Z,earthquake,1.48,4.24,0.16,8,reviewed,nc,nc
2020-10-15T03:57:18.540Z,37.6163333,-118.8626667,7.65,0.3,md,15,131,0.002664,0.03,nc,nc73470946,2020-10-15T15:56:04.605Z,earthquake,0.8,0.85,0.145,14,reviewed,nc,nc
2020-10-15T03:47:32.115Z,63.4227,-149.8129,8.2,1.3,ml,,,,0.86,ak,ak020da0dqnv,2020-10-15T04:19:19.644Z,earthquake,,0.2,,,automatic,ak,ak
2020-10-15T03:47:11.810Z,40.3293343,-124.4208298,8.37,2.21,md,5,304,0.07245,0.05,nc,nc73470941,2020-10-15T04:25:06.128Z,earthquake,3.51,1.4,0.13,5,automatic,nc,nc
2020-10-15T03:44:16.386Z,60.1149,-151.9566,72.6,1.1,ml,,,,0.29,ak,ak020da0d2au,2020-10-15T03:51:06.206Z,earthquake,,1.1,,,automatic,ak,ak
2020-10-15T03:43:14.010Z,38.1608,-117.8858,11.1,1.3,ml,15,129.79,0.015,0.06,nn,nn00778789,2020-10-15T04:45:18.650Z,earthquake,,0.6,,,automatic,nn,nn
2020-10-15T03:42:57.687Z,37.206,-104.531,6.18,1.4,ml,,180,0.117,0.1,us,us6000c8s3,2020-10-16T13:51:51.040Z,earthquake,1,3.5,0.115,10,reviewed,us,us
2020-10-15T03:41:28.368Z,40.0344,-120.3466,7.9,0.4,ml,4,250.31,0.168,0.0329,nn,nn00778881,2020-10-16T02:26:11.768Z,earthquake,,6.4,0.44,3,reviewed,nn,nn
2020-10-15T03:36:19.909Z,61.708,-147.9104,31.4,1.3,ml,,,,1.18,ak,ak020da0bcue,2020-10-15T03:42:04.775Z,earthquake,,0.1,,,automatic,ak,ak
2020-10-15T03:35:17.430Z,44.3658333,-114.3838333,10.72,1.7,ml,10,60,0.798,0.23,mb,mb80470109,2020-10-15T14:46:41.420Z,earthquake,0.63,1.8,0.184,8,reviewed,mb,mb
2020-10-15T03:29:19.670Z,36.8505,-121.3813333,8.48,0.95,md,21,142,0.0935,0.05,nc,nc73470936,2020-10-15T20:05:04.706Z,earthquake,0.25,0.65,0.223,19,reviewed,nc,nc
2020-10-15T03:26:32.350Z,58.35766667,-154.7368333,6.04,-0.83,ml,4,215,,0.04,av,av91009648,2020-10-16T17:53:12.140Z,earthquake,0.89,0.55,0.139467896,4,reviewed,av,av
2020-10-15T03:15:48.590Z,59.365,-153.4295,-0.84,0.02,ml,4,226,,0.08,av,av91009653,2020-10-16T18:39:05.790Z,earthquake,0.31,0.15,0.339048166,4,reviewed,av,av
2020-10-15T03:13:57.600Z,58.1805,-155.276,1.14,-0.85,ml,4,152,,0.06,av,av91009643,2020-10-16T17:46:00.580Z,earthquake,0.33,1.22,0.092389447,4,reviewed,av,av
2020-10-15T03:09:33.241Z,69.3725,-144.2175,0,1.9,ml,,,,1.08,ak,ak020da05ljy,2020-10-15T03:15:41.391Z,earthquake,,2.7,,,automatic,ak,ak
2020-10-15T03:05:24.525Z,60.9432,-150.8343,18.1,0.9,ml,,,,0.23,ak,ak020da04q04,2020-10-15T03:08:50.334Z,earthquake,,2.6,,,automatic,ak,ak
2020-10-15T03:03:20.026Z,60.0924,-141.4043,1.1,1.2,ml,,,,0.66,ak,ak020da04a82,2020-10-15T03:06:09.897Z,earthquake,,21.8,,,automatic,ak,ak
2020-10-15T02:58:36.149Z,36.36016667,-97.34066667,7.7,1.38,ml,72,55,0.13137422,0.23,ok,ok2020ugku,2020-10-15T12:32:37.919Z,earthquake,,0.7,0.24,30,reviewed,ok,ok
2020-10-15T02:55:56.420Z,35.798,-96.654,7.9,1.47,ml,55,53,0.127774926,0.19,ok,ok2020ugkr,2020-10-15T12:49:07.801Z,earthquake,,0.4,0.17,25,reviewed,ok,ok
2020-10-15T02:50:24.764Z,39.2298,-120.4728,3.6,0.1,ml,7,170.23,0.17,0.1537,nn,nn00778878,2020-10-16T02:26:10.043Z,earthquake,,8.1,0.21,2,reviewed,nn,nn
2020-10-15T02:49:28.910Z,36.7485,-98.39033333,3.47,1.52,ml,51,146,0.250150912,0.2,ok,ok2020ugkm,2020-10-15T12:53:54.455Z,earthquake,,0.6,0.18,22,reviewed,ok,ok
2020-10-15T02:47:14.504Z,59.776,-150.7498,42.6,1.1,ml,,,,0.51,ak,ak020d9zs9p6,2020-10-15T03:06:09.764Z,earthquake,,1,,,automatic,ak,ak
2020-10-15T02:46:13.156Z,59.7681,-150.7847,41,1.3,ml,,,,0.6,ak,ak020d9zs1vn,2020-10-15T02:50:47.553Z,earthquake,,0.7,,,automatic,ak,ak
2020-10-15T02:37:16.820Z,36.4528333,-117.9616667,8.36,1.1,ml,31,68,0.09641,0.17,ci,ci39663608,2020-10-15T16:22:09.433Z,earthquake,0.18,0.45,0.207,9,reviewed,ci,ci
2020-10-15T02:33:46.202Z,59.5647,-152.9707,88.2,1.4,ml,,,,0.56,ak,ak020d9zpc4g,2020-10-15T02:40:26.187Z,earthquake,,0.5,,,automatic,ak,ak
2020-10-15T02:31:24.085Z,63.3126,-145.1818,10,0.3,ml,,,,0.41,ak,ak020d9zopkr,2020-10-15T16:43:06.732Z,earthquake,,0,,,reviewed,ak,ak
2020-10-15T02:20:11.029Z,-31.5505,-68.9084,106.44,4.9,mww,,40,0.191,0.93,us,us6000c8ev,2020-10-15T05:44:25.928Z,earthquake,6.8,1.7,0.086,13,reviewed,us,us
2020-10-15T02:07:22.350Z,44.2825,-115.096,6.97,2.12,ml,9,67,0.298,0.25,mb,mb80470099,2020-10-15T14:51:14.320Z,earthquake,0.68,1.92,0.195,5,reviewed,mb,mb
2020-10-15T02:06:41.398Z,62.9722,-148.7496,61.9,1.5,ml,,,,0.87,ak,ak020d9zjjev,2020-10-15T15:20:44.346Z,earthquake,,0.4,,,automatic,ak,ak
2020-10-15T02:06:34.610Z,39.6995,-110.725,-2.44,1.67,ml,10,112,0.03359,0.08,uu,uu60414487,2020-10-15T03:37:54.790Z,earthquake,0.3,0.61,0.157,4,reviewed,uu,uu
2020-10-15T02:03:21.620Z,35.6056667,-117.592,6.05,0.82,ml,27,85,0.07152,0.15,ci,ci39663600,2020-10-15T16:15:35.295Z,earthquake,0.16,0.51,0.244,11,reviewed,ci,ci
